0.000549,0.008759
0.001129,0.018036
0.004852,0.077606
0.010345,0.165497
0.014008,0.224091
0.018066,0.289032
0.023956,0.383270
0.027374,0.437958
0.027740,0.443817
0.026733,0.427704
0.028778,0.460419
0.027588,0.441376
0.023132,0.370087
0.022919,0.366669
0.019836,0.317352
